species,sector,banda,total,trans_official_name,file,data,transecte,horari_inici,horari_final,ornitoleg,month,calendar_date
Columba palumbus,s3,>100 m,0,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
Columba palumbus,s4,>100 m,0,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
Columba palumbus,s5,>100 m,0,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
Columba palumbus,s6,>100 m,0,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
Sturnus vulgaris,s1,0-25 m,0,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
Sturnus vulgaris,s2,0-25 m,0,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
Sturnus vulgaris,s3,0-25 m,0,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
Sturnus vulgaris,s4,0-25 m,0,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
Sturnus vulgaris,s5,0-25 m,0,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
Sturnus vulgaris,s6,0-25 m,0,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
Sturnus vulgaris,s1,25-100 m,1,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
Sturnus vulgaris,s2,25-100 m,1,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
Sturnus vulgaris,s3,25-100 m,0,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
Sturnus vulgaris,s4,25-100 m,0,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
Sturnus vulgaris,s5,25-100 m,0,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
Sturnus vulgaris,s6,25-100 m,0,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
Sturnus vulgaris,s1,>100 m,1,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
Sturnus vulgaris,s2,>100 m,0,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
Sturnus vulgaris,s3,>100 m,0,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
Sturnus vulgaris,s4,>100 m,2,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
Sturnus vulgaris,s5,>100 m,0,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
Sturnus vulgaris,s6,>100 m,0,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
Streptopelia decaocto,s1,0-25 m,0,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
Streptopelia decaocto,s2,0-25 m,0,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
Streptopelia decaocto,s3,0-25 m,0,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
Streptopelia decaocto,s4,0-25 m,0,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
Streptopelia decaocto,s5,0-25 m,0,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
Streptopelia decaocto,s6,0-25 m,0,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
Streptopelia decaocto,s1,25-100 m,2,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
Streptopelia decaocto,s2,25-100 m,2,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
Streptopelia decaocto,s3,25-100 m,0,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
Streptopelia decaocto,s4,25-100 m,0,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
Streptopelia decaocto,s5,25-100 m,0,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
Streptopelia decaocto,s6,25-100 m,0,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
Streptopelia decaocto,s1,>100 m,1,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
Streptopelia decaocto,s2,>100 m,1,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
Streptopelia decaocto,s3,>100 m,0,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
Streptopelia decaocto,s4,>100 m,0,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
Streptopelia decaocto,s5,>100 m,0,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
Streptopelia decaocto,s6,>100 m,0,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
Larus michaellis,s1,0-25 m,0,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
Larus michaellis,s2,0-25 m,0,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
Larus michaellis,s3,0-25 m,0,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
Larus michaellis,s4,0-25 m,0,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
Larus michaellis,s5,0-25 m,0,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
Larus michaellis,s6,0-25 m,0,01. Vilasacra_Fortia,2024_cens_01_abril_vilasacra.xlsx,05/04/2024,Fortià_Vila-sacra,16:17,17:56,AO,abril,2024-04-05T00:00:00Z
